"MeanVisitsA","MeanVisitsB","ProbFailingA","ProbFailingB","nmbA","nmbB","nmmC"
0.917920425181311,2.24297199910875,0.0283915881496036,0.301341975580601,470504.543523357,442833.753961317,445305.141641366
0.924038141947286,1.8639780757528,0.638442503752667,0.128895776507325,433266.145272757,465891.663029857,445305.141641366
0.678634659227163,2.34474730447191,0.390735388723628,0.126757807064486,439388.055467956,453877.357020482,445305.141641366
1.15895914750067,2.00327117744245,0.0224224376761369,0.290876725621145,460331.039212588,446713.577016861,445305.141641366
1.13652834537632,1.87610133374505,0.323294119365537,0.184119182668523,435476.871568319,457386.691099847,445305.141641366
1.45398142499397,2.58239242483085,0.25678650878472,0.351989445053164,432182.25400265,436792.853816857,445305.141641366
1.33240669624264,2.50147119853913,0.278751451186897,0.511221041319976,433654.154472117,434841.187474735,445305.141641366
1.10066073787717,1.12992526196958,0.255599565733698,0.325007745550155,437788.322235344,456453.399141841,445305.141641366
1.00721399519422,1.5528731117107,0.187965438156682,0.379754714581943,442424.033728064,448041.222183642,445305.141641366
1.41278495656145,1.96770559916095,0.0627884711157839,0.383659495682686,441067.402329542,443128.019414018,445305.141641366
1.78664256900925,1.70279437759046,0.167461352887646,0.519302728210973,426946.982433122,441772.667278961,445305.141641366
0.771947187740534,2.4369403290557,0.339543705940917,0.166273263669657,439744.453924145,447493.524491016,445305.141641366
1.0538304863445,1.58628756367787,0.318833283726512,0.3784008708534,436671.939898937,447718.363207398,445305.141641366
0.940689159892298,1.89233237400816,0.465053633802994,0.314231770836811,435136.116777872,447021.310160553,445305.141641366
0.781154095493892,2.11519575108093,0.181575481478763,0.150956624853903,447408.615854532,456309.160589277,445305.141641366
0.916422754723882,2.55312402940106,0.22244631675147,0.268587332173601,442230.449284356,439624.497717752,445305.141641366
0.839489280022803,1.55383269112539,0.25905017665788,0.580555721179409,441764.119451525,441578.489029318,445305.141641366
1.7138537818436,2.97591643719568,0.22419903344976,0.298266173423063,428213.662967494,432693.839228377,445305.141641366
1.03341255809259,3.06389537865044,0.251530659950827,0.504315789144434,438999.774832419,429850.659337568,445305.141641366
0.578797039246942,2.1550511078639,0.0337998157259987,0.327912148202144,484522.584754619,442929.77346722,445305.141641366
0.765984846979622,2.19734025460016,0.114609426142752,0.177344145970193,455008.020352137,451553.469840479,445305.141641366
1.45082417277091,1.96074060016874,0.179509334575588,0.0568343228882049,433835.343953819,483156.564425353,445305.141641366
0.863759747253808,1.52070580064089,0.136116818211223,0.311009998483252,449750.098237263,452224.65088423,445305.141641366
0.654026059990906,2.65986745918602,0.0445197151233833,0.674311985968282,476149.490503744,432013.130296873,445305.141641366
1.34844071145614,2.08451579128479,0.106211047500307,0.517364096902029,439553.757494379,438445.976291348,445305.141641366
0.594248487229961,2.49605258651889,0.14239946870215,0.136021928574721,455561.600265207,448962.155490101,445305.141641366
1.08032179900911,2.06099140645838,0.358968969509264,0.388316834122581,435453.696007097,441911.724811461,445305.141641366
0.983889542566526,1.76985358521892,0.0814529692740272,0.281990119791411,453659.971367789,450623.679996212,445305.141641366
1.01520695991208,3.85565079216453,0.259825457269857,0.145593793356442,438986.097019311,415857.35077523,445305.141641366
0.787135598385058,1.99459077270911,0.261483920082288,0.161659359706551,442470.695688291,457647.765992924,445305.141641366
0.668600667791065,2.61003047389196,0.27114230878038,0.191518736258857,443829.226652759,442163.247323197,445305.141641366
0.96006391721497,2.135315464815,0.0251944531378785,0.269764550544804,469698.19101316,445917.984462921,445305.141641366
1.31880208931528,3.64993235026477,0.281211706476504,0.160871220110662,433807.571418964,421121.803243652,445305.141641366
1.58560793377724,2.15727485192663,0.49950148001115,0.261238082448681,428765.576192031,446056.233272129,445305.141641366
1.31722239493449,2.43646498122896,0.214261764409191,0.415850921542024,435422.009589756,437068.706333103,445305.141641366
1.3946250774977,2.16667163255896,0.19768046733511,0.299940964461255,434453.541539687,443957.404804507,445305.141641366
0.884976446508099,1.34882888337621,0.213786863791053,0.510558086049086,443256.1941089,445159.960834597,445305.141641366
0.633615323451888,2.00771765348406,0.22243193531769,0.117902025508268,447199.766757129,464212.695808258,445305.141641366
0.604058905622642,1.97002040805629,0.22556438599353,0.564171418696678,447503.298386023,438542.328779908,445305.141641366
0.828949101090649,1.41372358410215,0.217061978549468,0.146872816514221,444076.246571429,473341.446513088,445305.141641366
1.02848475924478,1.75967458501834,0.146302678407923,0.342503458232147,444822.650288204,447327.417619333,445305.141641366
0.575729248317043,1.56366920045003,0.022142967401199,0.523301961454715,491500.100767663,442891.598438454,445305.141641366
1.1754162046461,1.818782050125,0.208910352482965,0.401145726636677,438190.868853255,444171.862253897,445305.141641366
0.804925573955429,2.72680707497729,0.0508217271013237,0.390833902393501,467483.468283324,434349.540011036,445305.141641366
1.10429397404772,1.93754406986527,0.233321547570398,0.499442896240557,438508.317216107,440144.574951989,445305.141641366
0.7217959984412,2.25040024138801,0.178034193360686,0.344946554612614,448918.58063644,441094.542678708,445305.141641366
1.49400094297799,2.19139363401714,0.0684159707499875,0.270468637674171,437573.269102788,445030.644307741,445305.141641366
1.18558086495382,2.30162380394116,0.050826708108145,0.342161481847674,451773.384896824,440546.338489384,445305.141641366
1.20598268460774,1.81570761605194,0.204688920379113,0.130601963089925,437789.187668743,466794.732132755,445305.141641366
0.713286293929007,1.17307305964043,0.23280140269716,0.361558333285406,445166.951084842,453471.574867523,445305.141641366
1.23880864348496,1.9831495099007,0.0891518678734933,0.549656366369891,444332.180023647,438701.635403146,445305.141641366
0.888570413418123,2.04111983172541,0.107445610989311,0.429099182072671,452601.705608405,440908.80656538,445305.141641366
0.789746206980177,1.52982364440712,0.314836296705261,0.253811263869034,440315.348825279,456462.563314188,445305.141641366
0.958793901247826,2.43259213926068,0.42163966455473,0.218078464226802,435661.249618137,443952.08392068,445305.141641366
1.01748122591712,2.31964125559749,0.230024829451383,0.604498045675154,440120.367344248,435158.389782795,445305.141641366
1.2242589292221,1.72946640344682,0.279947301712746,0.0367548479959906,435224.913582498,503866.862989492,445305.141641366
0.571428659723689,1.7812163154048,0.581591942101105,0.403143993644307,436627.672927109,444511.254542345,445305.141641366
0.598799481956091,1.92923558738983,0.365193694583359,0.287087285612497,441058.222948067,447989.252635601,445305.141641366
1.75385384217083,2.73929650812216,0.16716301304348,0.517344442225323,427653.791716989,432656.601541288,445305.141641366
0.736890704534447,2.47251110997853,0.192258255491102,0.360989996000629,447458.996255156,437908.667687453,445305.141641366
0.741836913824287,1.6167529083863,0.0821835649110326,0.315107283200507,461550.399508087,450671.864702592,445305.141641366
1.19178627449851,2.64023885939972,0.18289422763229,0.0862733114103616,438990.038997474,451049.008151668,445305.141641366
1.20976318940523,1.72801889381753,0.083775258077926,0.263778799209609,445868.641977177,452538.182547607,445305.141641366
1.9083086650319,1.24110481063832,0.211194665080226,0.333322108287546,424722.220505503,454429.501301677,445305.141641366
0.979853773270303,2.0375606560139,0.248148952699372,0.269712751122395,439992.018267583,447403.645255809,445305.141641366
0.682452804158365,2.32705401190737,0.192702728309025,0.611415458790692,448487.144959979,435018.979477141,445305.141641366
0.574679980485871,2.17349808226233,0.211211686007309,0.0850978307711431,449066.651427284,466398.11122634,445305.141641366
1.0086683410691,2.65584657118092,0.230946065231763,0.0992108925994573,440231.349892332,448804.883312417,445305.141641366
0.861099012192238,2.23020550805743,0.42507194780172,0.19117620437128,436624.235882279,449635.320581872,445305.141641366
0.889608505483466,1.99273403634271,0.172969796161515,0.505729048276851,445832.245964155,439504.051932705,445305.141641366
0.646358335325938,1.67600064529398,0.0506310255632406,0.11371650897215,474098.03415502,474194.239683027,445305.141641366
1.08368027722927,1.57865151663177,0.302713723174503,0.216740945112818,436673.112335257,459323.745235464,445305.141641366
0.96276537420774,2.94988113339502,0.181743407357053,0.252905821417682,443701.672757983,433903.902108796,445305.141641366
0.814405832847365,2.36245186307859,0.504737439868983,0.289411697906862,435716.092423397,441637.915202102,445305.141641366
0.837983858812302,1.75644687065846,0.16428128532098,0.443429249216039,447641.019724564,443398.325728109,445305.141641366
0.595332166641783,2.09491223245946,0.0490046545822813,0.157472196520606,476846.175341207,455945.780904307,445305.141641366
0.693453409613229,1.30740236390603,0.0914565169161488,0.406075755205143,461150.703790803,449560.191056112,445305.141641366
1.16025713458307,1.21662324261704,0.272413859050568,0.262097969701924,436367.534657704,460597.119856277,445305.141641366
1.14304351578283,2.32777551662575,0.213758161257527,0.167473751620456,438588.350309415,449742.369855658,445305.141641366
0.726245815879887,1.83357225012447,0.515512191827402,0.181105952357875,436337.968115584,458610.278123327,445305.141641366
0.692778348053903,2.78681748391221,0.123599381395749,0.295897323089377,455667.278334945,435397.210835657,445305.141641366
0.915379440877834,1.64644929602027,0.0795735727650094,0.563828830979177,456288.268926204,441201.918536591,445305.141641366
0.619797775659954,2.26855559363426,0.432947904946296,0.323790853859159,438961.413039581,441605.564069224,445305.141641366
0.424078389313446,2.18120889680773,0.287140985963585,0.325119936447731,446616.464568791,442699.064372286,445305.141641366
0.397842201661157,2.19754705402821,0.0841703546112853,0.11440918359734,472369.599443543,459672.114373336,445305.141641366
1.02876853534613,1.92818495558102,0.0652002608222654,0.294739615250357,455064.981036023,447569.744189256,445305.141641366
1.23443473467295,2.03293474042635,0.151532687343706,0.415105839526278,439668.111723295,441394.435172823,445305.141641366
1.1840891228539,1.93432417352877,0.139751358209421,0.307316801020354,441585.686126244,446808.976540715,445305.141641366
1.65811369452583,1.72343772373904,0.176639193619868,0.39324319045951,429612.851277863,445527.954842085,445305.141641366
0.980538084984631,2.35199814964019,0.0941061092603789,0.226396701546217,451778.929425987,444881.647053809,445305.141641366
1.06029924770826,1.4555353607637,0.10097840737593,0.390311398024235,448455.031690083,448658.485830486,445305.141641366
1.44081693501005,1.95167747550453,0.136208519826241,0.144655697262435,435490.395844153,461030.431663745,445305.141641366
1.23787014843175,1.34467878897033,0.0354090784077063,0.107915105867368,452744.937573457,485119.829999324,445305.141641366
0.695416184339084,1.74403634067793,0.0436331243722318,0.495290160605069,474702.696529501,442017.678837912,445305.141641366
1.04814810080676,2.56208525646027,0.188456860237937,0.0521071492100267,441583.85474474,460656.847025861,445305.141641366
0.602297190995521,2.19824888236724,0.305424576396765,0.19281789798009,443222.901573796,450120.013305004,445305.141641366
1.06273898203489,2.31981303474029,0.294780276628577,0.396229067525781,437177.720433036,438785.74002919,445305.141641366
1.00133837367103,1.81680189554609,0.18235204473256,0.416031333774862,442879.550267918,443671.541013877,445305.141641366
1.44917284578744,1.7959630781454,0.171235107108337,0.307613255570725,434101.336883738,448685.245777747,445305.141641366
0.955792676645183,2.63794163176722,0.287209010604686,0.289825017888804,438935.443381658,437671.969174887,445305.141641366
1.00316208104611,2.35410967237357,0.171585829613612,0.158537961030769,443533.72552285,450021.850407691,445305.141641366
1.9838634802298,2.09268108849066,0.0544299237310394,0.186125280480956,419053.541066788,452822.609596605,445305.141641366
1.07880134982774,1.55123644946069,0.711826396815067,0.2965349227801,431644.739449747,452776.938746545,445305.141641366
0.769144809232897,1.9504888748195,0.254896483621232,0.442673621754062,443064.960502542,441459.711904658,445305.141641366
1.01011735158866,2.46707475908875,0.350778420073648,0.05948244625658,436480.093005104,462496.792909938,445305.141641366
1.02624994311902,1.6978208473698,0.0669143212160427,0.151437518551829,454820.645575142,465864.861404539,445305.141641366
1.14420624750102,1.63763561541775,0.0296040151975048,0.338317143461815,458798.241843462,449078.338536609,445305.141641366
0.93162888303205,1.95423255124433,0.346355044787197,0.155456451360821,437554.823864314,459383.656435829,445305.141641366
0.781255694634522,2.42526183668589,0.102840519784545,0.0624937223285671,456404.870807662,463306.038419267,445305.141641366
1.4626925636644,1.9151953890159,0.405470185924841,0.305442096713212,430464.412640182,447169.62190261,445305.141641366
1.19675670824455,1.52757754412919,0.262781551433359,0.510808258403361,436070.797851456,443554.051582631,445305.141641366
0.51092769585918,1.08483060844977,0.0289636824985481,0.362324269942379,490548.511254687,454481.193998865,445305.141641366
0.456248765424009,1.73301876388021,0.656065279852818,0.380233237553776,436466.464630413,445947.892846183,445305.141641366
0.843405000770026,2.38808693178092,0.397395769198871,0.272097042898675,437387.020240619,441982.852288957,445305.141641366
1.10432709842426,1.58378736003917,0.385679073060571,0.0946602884022419,434687.808724777,482290.747542377,445305.141641366
1.3434069890374,1.95837636612267,0.158692691560276,0.083997380268256,436846.328760801,473710.427669343,445305.141641366
0.842674363370132,1.53566710630156,0.308630721185896,0.369210554525027,439809.503442964,448743.662130926,445305.141641366
0.857138527796379,1.84149103480112,0.177693765554761,0.434825917714922,446151.579214213,442802.230967644,445305.141641366
1.51095198232336,2.31192722005517,0.425410947909973,0.352076376679616,429818.764124935,440104.834167743,445305.141641366
1.58530190718793,1.68787574556068,0.180414321923809,0.305751230670704,431061.815885118,450276.216168067,445305.141641366
1.29803265341701,2.2534687924697,0.27392356480463,0.30202454705918,434262.069648141,442659.426455256,445305.141641366
0.657946959763828,1.55602555220242,0.101835368152029,0.25976174695169,460203.382955729,455530.4427065,445305.141641366
0.86654724338488,2.97492600579768,0.0852752247679102,0.414453556277197,456838.380572109,431338.323229816,445305.141641366
0.940583018582167,2.13956935426418,0.381754315768307,0.336277911800767,436630.703284527,442802.230289645,445305.141641366
1.07628716001782,2.1582897459343,0.0590804850609326,0.206254502143505,454494.78055902,449759.46019945,445305.141641366
1.23760820196152,2.71258623093919,0.3853485856181,0.203403334848351,433177.963120353,439591.570879823,445305.141641366
0.719885308545865,1.94550249760149,0.270514612345367,0.269837913361337,443083.692062902,448792.143398706,445305.141641366
1.31229192899198,2.46626467055052,0.152412353951298,0.617961968056959,437832.661069487,433890.077662116,445305.141641366
0.913641324305731,2.2448722754331,0.141136240647783,0.172626648642004,448019.488251415,451017.984116756,445305.141641366
1.07857983434812,1.51493152935432,0.0432986008877862,0.187513077078075,458029.723162241,464179.808757478,445305.141641366
0.536326245429001,2.00596229616344,0.123293829503398,0.135969321348591,459824.557396108,461083.541553598,445305.141641366
1.54476981749792,1.98587659263979,0.208882313288885,0.406982636778197,431394.675639201,442148.740564754,445305.141641366
0.890682820532093,2.04844198763174,0.138851663772527,0.0441264955657123,448803.383265479,485265.588410283,445305.141641366
0.938058498932029,2.30878098921849,0.325990770204485,0.202113106687538,438009.024017243,447262.205272158,445305.141641366
1.06810484874859,1.37704583087385,0.236299091772571,0.443675862532002,439005.596995311,447220.492371321,445305.141641366
0.597226758755632,1.4989865297638,0.0867534791370683,0.360163958860646,465233.927644559,449636.968774956,445305.141641366
0.878026532203067,1.74231903906608,0.133594480388982,0.452400692158062,449667.608654651,443259.064844358,445305.141641366
1.28129674362951,1.92653465182012,0.119082608514505,0.298039909163787,440525.345971165,447410.897006717,445305.141641366
1.01618201619025,2.52703990888629,0.102114433513942,0.218921299405722,449615.505817506,442224.423687702,445305.141641366
0.823970113040442,1.59183561737746,0.292960974131859,0.221695343526073,440622.090052832,458553.019142433,445305.141641366
0.553468315941229,2.18815119879603,0.197849830339708,0.199979386032293,450551.636731418,449710.727643073,445305.141641366
1.53759099594446,1.61501564453245,0.153149317180692,0.466453721547673,432644.697755883,444067.331268528,445305.141641366
1.26039301309458,2.37636376591968,0.306283194377865,0.298252805999859,434157.81450988,441095.703670195,445305.141641366
1.30211565703081,1.39682901404825,0.211439652127009,0.303887641384608,435780.886778137,454408.728206826,445305.141641366
1.09742662457173,2.12183310955318,0.0645955401643138,0.188141047539807,452629.07316552,452046.693977369,445305.141641366
1.00367419614978,1.99979031642625,0.0814271196424437,0.17191585311045,453006.202639211,456268.718527985,445305.141641366
1.00465058374384,2.30055175215616,0.0805534482234258,0.308805120893546,453118.740609349,441740.704420769,445305.141641366
1.0844389140089,1.67576424231525,0.148291807853331,0.5599556336005,443356.75684006,441046.977439186,445305.141641366
1.57150344409557,1.73552005666979,0.115011180588482,0.447735842593339,432854.680454745,443472.565601614,445305.141641366
0.950142567581063,1.5733984245778,0.00630136497188493,0.467180925648953,480100.887289301,444446.345780362,445305.141641366
0.842856839957953,1.51140765851621,0.200409774147015,0.287681169156116,444844.413510615,453980.014397916,445305.141641366
1.38838001646589,2.6287021128152,0.243229166188423,0.399281710471212,433482.896489503,435300.418088479,445305.141641366
1.19142407484909,1.73632048308834,0.264530872651885,0.454953083631942,436105.976023346,443239.859376605,445305.141641366
0.875659125880539,2.12651990422331,0.327943043732409,0.141288858018659,438765.702521438,457341.173246992,445305.141641366
1.7255999139181,2.27594450858843,0.104226766946484,0.184016782872677,428729.831435376,449337.6387417,445305.141641366
1.43410253168438,1.93537606756989,0.158627810029131,0.420495125527411,434823.076311274,442268.252277025,445305.141641366
1.02144760645081,1.91431103458555,0.10530345072714,0.4080561364026,449065.07006708,442890.559192319,445305.141641366
1.63147863647644,1.43558467366088,0.0354800469274791,0.484812792904313,434257.32753027,445185.013273721,445305.141641366
0.806323634264855,1.91801843955922,0.0956188554444407,0.14576730939097,456877.538451842,461655.182335443,445305.141641366
1.08855092018011,1.23335038845394,0.0876444639277422,0.125234309610786,449301.125420473,483019.642779757,445305.141641366
0.815069843396056,1.06578319727988,0.131117728867725,0.476472548811171,451531.875046124,448972.1342566,445305.141641366
1.4135301152712,1.13336816596973,0.0929566763656804,0.547576412866434,438524.526141177,445890.84579741,445305.141641366
1.11982948817881,3.01532561174296,0.237316842740166,0.31234351071924,438100.775819631,431952.612026911,445305.141641366
0.969569840425878,2.29175411994316,0.177918887037886,0.272156194176964,443813.537668845,443431.300612009,445305.141641366
1.18885201619516,1.00938077185816,0.218930267022441,0.381865581437795,437569.701392157,454170.40831686,445305.141641366
1.18353037936865,2.27873953060678,0.0991401840186002,0.368766330751375,444994.832915755,440002.002936083,445305.141641366
0.726111480664775,1.50925834481826,0.116845075476925,0.237338848306504,455766.387576551,458357.691222293,445305.141641366
1.35881148608804,1.51354483842644,0.0910031665409282,0.216493387623273,440376.039201504,460518.168967157,445305.141641366
0.457657731017444,1.78201458651046,0.276354249793327,0.386652167074449,446718.921643282,445128.642577061,445305.141641366
1.50523917399767,1.95718682028832,0.0516574681361772,0.540883483353443,438506.407373421,439089.85756323,445305.141641366
0.811227851062089,1.75057929573718,0.104868835556905,0.264638826541603,455206.866232794,452126.279672963,445305.141641366
0.996167100316932,1.48112584555073,0.0792893202614029,0.842120551755953,453617.533950965,437820.498895056,445305.141641366
1.10132572759537,1.70123483122471,0.327758706550623,0.323324220349923,435839.66106884,449074.045887704,445305.141641366
1.01366097493382,1.29793679490171,0.435603460523516,0.144809028041487,434860.312359596,476522.599010556,445305.141641366
1.37045461350847,2.1458550834882,0.136596591650474,0.281907597492341,437209.147176871,445119.78613357,445305.141641366
1.0541401854427,1.9034009774397,0.0628723926482924,0.739812148767428,454578.937949876,436470.358153974,445305.141641366
1.54537283088784,2.54404767590781,0.285912751841658,0.1759930248656,430435.113158458,444473.323226939,445305.141641366
1.44973029451521,2.22165341954879,0.306244597731907,0.2193917494568,431560.736207758,447620.49917593,445305.141641366
0.968025193795767,1.6984109190324,0.328215823627486,0.231233942559071,437559.224493404,455753.430487054,445305.141641366
1.33669686453817,1.91810701190185,0.152982722460374,0.6336236932655,437246.948170883,437789.56583711,445305.141641366
1.29211263844903,1.47996245109322,0.2764219157744,0.20468971268894,434298.188753931,462556.209603282,445305.141641366
1.0029239867015,1.82303698622813,0.0236419230636658,0.255306638797253,468112.705938932,451688.544326036,445305.141641366
1.11651453728235,2.7532209695332,0.532235264538736,0.444676907701843,432712.827269917,433315.967088908,445305.141641366
0.707573424256015,2.3989651658091,0.264526134839817,0.239761511534142,443557.170104679,443342.53959573,445305.141641366
0.863258095405063,2.09482604339448,0.315390418942505,0.275292297704081,439311.329772688,446223.846856503,445305.141641366
0.790890761625235,1.40156863975748,0.439565036367816,0.296372954996833,437066.104449859,454896.075989261,445305.141641366
0.904123540509186,2.24287376226315,0.301096772058354,0.0369129119490391,439212.08819865,479971.062996538,445305.141641366
0.704030497482761,2.19914061217726,0.124809736815169,0.177336957489076,455200.759717221,451516.916037396,445305.141641366
1.34897522576454,1.68759374134891,0.222445396917518,0.239407197883119,434631.420727476,455187.086316357,445305.141641366
0.714716844949238,2.33973170362377,0.103347341182012,0.203184017063731,458265.251692911,446603.092526799,445305.141641366
1.44904064107325,2.08261439533012,0.0732174006847898,0.230413974827,438809.159848057,449256.108555801,445305.141641366
1.13020225048176,1.5503432440149,0.155667575774913,0.27217137088353,441799.097117726,454597.529016919,445305.141641366
0.859809870509041,1.00483978030806,0.0986730251425875,0.201505202195986,454750.975102815,471940.450801625,445305.141641366
0.71454696969277,2.01412016884895,0.286600337607903,0.476741890753672,442444.7354255,439960.404433536,445305.141641366
0.866236421683137,1.95963225994524,0.195173556048752,0.570060971236046,444737.994112437,438520.830719633,445305.141641366
0.63070581249182,2.11078017658736,0.149714331222915,0.346490841139085,453788.590374348,442776.135999822,445305.141641366
0.909594999007273,1.55673090677292,0.323224439913511,0.246023105955755,438459.709888712,456737.980648463,445305.141641366
1.16005854460523,1.35566142902955,0.175714660840291,0.438694709532907,439994.408637025,447634.742209538,445305.141641366
0.922138829583269,1.96176966223593,0.186979204581606,0.0847617341150035,444177.945373992,473377.970260095,445305.141641366
1.11270423903406,2.08487213806947,0.162799908804509,0.185412486130052,441739.564038908,453049.718130244,445305.141641366
1.00292567926568,1.55927404436576,0.595480984770812,0.103857182995103,433055.348384476,480179.68608565,445305.141641366
1.03288640058561,2.62573852113812,0.254472143621454,0.290995642663039,438900.753917516,437812.100628053,445305.141641366
1.19344527717748,2.21938133541381,0.394075520574946,0.348429006583121,433554.746096584,441361.703510962,445305.141641366
1.57575635659715,2.06632051439304,0.0897838101113057,0.155723723112438,433620.875032764,456811.088276235,445305.141641366
1.22411583764879,1.80229567521596,0.128082498314775,0.528015487221303,441394.768148781,440694.312776637,445305.141641366
0.890830136883098,1.70376081435021,0.210869348004361,0.28559411217365,443315.101071344,451346.268956223,445305.141641366
0.742372190383661,1.94220828333918,0.251618587554555,0.160308419126499,443654.784220719,458984.957602362,445305.141641366
1.11932302416198,2.20538666051524,0.0978233497028801,0.295342113293024,447066.311783726,443621.378116623,445305.141641366
0.854254893572983,1.88485587366448,0.138801764352111,0.491314420751702,449697.168409448,440821.133840501,445305.141641366
0.991787898308549,1.80047847087933,0.281090073695019,0.37965748103873,438612.439083352,445195.32481349,445305.141641366
1.02184911882563,2.40857987025536,0.181694959527996,0.574199544575859,442502.949741592,434824.242223939,445305.141641366
1.4633371553809,2.1611541670287,0.16706414134878,0.635262301767416,433918.881633049,435971.546385485,445305.141641366
0.789967789529536,2.16720737963372,0.277782493119618,0.117815156075913,441713.214973421,459917.928033333,445305.141641366
1.11770426238774,1.61479597345645,0.108000505084235,0.364647204680746,446000.618010002,448027.517161623,445305.141641366
